YEAR,SAMPLE,SERIAL,HHWT,CLUSTER,REGION,STATEFIP,STRATA,GQ,PERNUM,PERWT,FAMUNIT,MOMLOC,POPLOC,RELATE,RELATED,SEX,AGE,MARST,RACE,RACED,BPL,BPLD,MBPL,MBPLD,FBPL,FBPLD,SCHOOL,SCHLMNTH,LIT,OCC,OCCSCORE,StateName,BirthplaceName,OccupationTitle
1930,193001,211119,100.95,1930002111191,31,37,171123713500,1,2,100.95,1,0,0,2,201,2,39,1,2,200,37,3700,37,3700,37,3700,1,,4,999,0,North Carolina,North Carolina,Not in labor force / missing
1930,193001,96346,100.95,1930000963461,32,21,76812114500,1,3,100.95,1,2,1,3,301,1,50,5,2,200,21,2100,21,2100,21,2100,1,,4,97,15,Massachusetts,Massachusetts,
1930,193001,98386,100.95,1930000983861,33,22,78512201300,3,3,100.95,3,0,0,13,1301,1,37,2,2,200,22,2200,22,2200,22,2200,1,,4,87,0,Louisiana,Louisiana,
1930,193001,296010,100.95,1930002960101,31,51,243715102501,1,5,100.95,1,2,1,3,301,1,8,6,2,200,51,5100,51,5100,51,5100,2,,0,999,0,Virginia,Virginia,Not in labor force / missing
1930,193001,40024,100.95,1930000400241,31,12,31621203901,1,2,100.95,1,0,0,2,201,2,50,1,2,200,12,1200,12,1200,12,1200,1,,4,999,0,Georgia,Georgia,Not in labor force / missing
1930,193001,43435,100.95,1930000434351,31,13,34321305100,2,5,100.95,3,0,0,12,1202,1,37,6,2,200,1,100,1,100,1,100,1,,4,88,20,Illinois,Alabama,Clerks and salesmen
1930,193001,288070,100.95,1930002880701,33,48,237024829102,1,5,100.95,1,2,1,3,301,1,16,6,2,200,22,2200,22,2200,22,2200,1,,4,2,4,Texas,Louisiana,Farm managers / overseers
1930,193001,258059,100.95,1930002580591,12,42,209724210102,1,3,100.95,1,2,1,3,301,2,10,6,2,200,45,4500,45,4500,45,4500,2,,4,999,0,Pennsylvania,South Carolina,Not in labor force / missing
1930,193001,306498,100.95,1930003064981,31,54,252915401102,6,1,100.95,1,0,0,2,201,2,42,2,2,200,51,5100,51,5100,51,5100,1,,4,999,0,,Virginia,Not in labor force / missing
1930,193001,149303,100.95,1930001493031,22,29,121312913902,1,2,100.95,1,0,0,2,201,2,27,1,2,200,29,2900,29,2900,29,2900,1,,4,999,0,Missouri,Missouri,Not in labor force / missing
1930,193001,243560,100.95,1930002435601,12,42,197514200300,1,7,100.95,2,0,0,12,1211,1,39,6,2,200,28,2800,28,2800,51,5100,1,,4,263,6,Pennsylvania,Mississippi,Tailors and garment workers
1930,193001,3246,100.95,1930000032461,32,1,3120107300,1,3,100.95,2,0,0,12,1202,1,19,6,2,200,1,100,1,100,1,100,1,,4,88,20,Alabama,Alabama,Clerks and salesmen
1930,193001,42116,100.95,1930000421161,31,12,33221211702,1,1,100.95,1,0,0,1,101,2,30,2,2,200,12,1200,260,26043,37,3700,1,,4,88,20,Georgia,Georgia,Clerks and salesmen
1930,193001,142809,100.95,1930001428091,32,28,116312811902,1,2,100.95,1,1,0,3,301,2,28,5,2,200,28,2800,28,2800,28,2800,1,,4,2,4,Mississippi,Mississippi,Farm managers / overseers
1930,193001,186254,100.95,1930001862541,12,36,151213604700,1,1,100.95,1,0,0,1,101,2,59,5,2,200,25,2500,25,2500,25,2500,1,,4,999,0,New York,,Not in labor force / missing
1930,193001,3873,100.95,1930000038731,32,1,3620108701,1,4,100.95,1,2,1,3,301,2,7,6,2,200,1,100,1,100,1,100,2,,0,999,0,Alabama,Alabama,Not in labor force / missing
1930,193001,296747,100.95,1930002967471,31,51,244225105900,1,1,100.95,1,0,0,1,101,1,34,1,2,200,51,5100,51,5100,51,5100,1,,4,1,9,Virginia,Virginia,Farm laborers
1930,193001,313438,100.95,1930003134381,21,55,258825507901,1,3,100.95,1,2,1,3,301,1,9,6,2,200,13,1300,13,1300,13,1300,2,,0,999,0,,Illinois,Not in labor force / missing
1930,193001,100656,100.95,1930001006561,33,22,80312207100,1,1,100.95,1,0,0,1,101,1,26,6,2,200,22,2200,22,2200,22,2200,1,,4,93,25,Louisiana,Louisiana,
1930,193001,274779,100.95,1930002747791,32,47,225114706501,1,4,100.95,1,0,0,6,601,2,75,5,2,200,47,4700,47,4700,47,4700,1,,1,999,0,Tennessee,Tennessee,Not in labor force / missing
1930,193001,171162,100.95,1930001711621,12,34,138913403901,1,5,100.95,1,2,1,3,301,2,9,6,2,200,34,3400,25,2500,45,4500,2,,0,999,0,New Jersey,New Jersey,Not in labor force / missing
1930,193001,101790,100.95,1930001017901,33,22,81522207700,1,1,100.95,1,0,0,1,101,2,55,5,2,200,22,2200,22,2200,22,2200,1,,1,142,14,Louisiana,Louisiana,Hand loom / textile workers
1930,193001,4542,100.95,1930000045421,32,1,4210109702,1,2,100.95,1,0,1,3,301,1,18,6,2,200,1,100,1,100,1,100,2,,4,66,23,Alabama,Alabama,
1930,193001,100239,100.95,1930001002391,33,22,79822205701,1,2,100.95,1,0,0,2,201,2,28,1,2,200,22,2200,22,2200,22,2200,1,,4,999,0,Louisiana,Louisiana,Not in labor force / missing
1930,193001,97042,100.95,1930000970421,32,21,77322118900,1,10,100.95,1,2,1,3,301,2,0,6,2,200,21,2100,21,2100,21,2100,1,,0,999,0,Massachusetts,Massachusetts,Not in labor force / missing
1930,193001,216247,100.95,1930002162471,21,39,175713902300,1,1,100.95,1,0,0,1,101,1,40,1,2,200,39,3900,21,2100,21,2100,1,,4,119,34,Ohio,Ohio,
1930,193001,269475,100.95,1930002694751,31,45,220414505702,1,1,100.95,1,0,0,1,101,1,55,1,2,200,45,4500,45,4500,45,4500,1,,4,142,14,South Carolina,South Carolina,Hand loom / textile workers
1930,193001,274250,100.95,1930002742501,32,47,224624704702,1,4,100.95,1,1,0,3,301,1,8,6,2,200,47,4700,47,4700,47,4700,2,,0,999,0,Tennessee,Tennessee,Not in labor force / missing
1930,193001,98824,100.95,1930000988241,33,22,78812201701,1,3,100.95,1,2,1,3,301,1,19,6,2,200,22,2200,22,2200,22,2200,1,,4,2,4,Louisiana,Louisiana,Farm managers / overseers
1930,193001,39518,100.95,1930000395181,31,12,31221203101,1,3,100.95,2,0,0,11,1111,2,11,6,2,200,12,1200,13,1300,12,1200,2,,4,999,0,Georgia,Georgia,Not in labor force / missing
1930,193001,269958,100.95,1930002699581,31,45,220824507501,1,10,100.95,1,8,0,9,901,1,8,6,2,200,45,4500,45,4500,45,4500,2,,0,999,0,South Carolina,South Carolina,Not in labor force / missing
1930,193001,296209,100.95,1930002962091,31,51,243825103301,1,1,100.95,1,0,0,1,101,1,34,1,2,200,51,5100,51,5100,51,5100,1,,4,88,20,Virginia,Virginia,Clerks and salesmen
1930,193001,4812,100.95,1930000048121,32,1,4410110102,1,1,100.95,1,0,0,1,101,2,50,2,2,200,1,100,1,100,1,100,2,,1,261,6,Alabama,Alabama,Factory operatives
1930,193001,238560,100.95,1930002385601,33,40,193724014501,1,5,100.95,1,0,1,3,301,2,19,6,2,200,40,4000,22,2200,22,2200,1,,4,999,0,Oklahoma,Oklahoma,Not in labor force / missing
1930,193001,5532,100.95,1930000055321,32,1,5010112100,1,1,100.95,1,0,0,1,101,2,40,4,2,200,1,100,1,100,1,100,1,,1,254,4,Alabama,Alabama,Truck drivers / delivery
1930,193001,141959,100.95,1930001419591,32,28,115622808500,1,3,100.95,1,2,1,3,301,2,5,6,2,200,28,2800,28,2800,28,2800,1,,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1930,193001,285164,100.95,1930002851641,33,48,234424820102,1,9,100.95,1,0,0,8,801,2,28,1,2,200,22,2200,22,2200,22,2200,1,,4,261,6,Texas,Louisiana,Factory operatives
1930,193001,94355,100.95,1930000943551,32,21,75112110500,1,2,100.95,1,0,0,2,201,2,26,1,2,200,5,500,5,500,5,500,1,,4,999,0,Massachusetts,Arkansas,Not in labor force / missing
1930,193001,287155,100.95,1930002871551,33,48,236314824501,1,1,100.95,1,0,0,1,101,1,25,1,2,200,22,2200,22,2200,22,2200,1,,1,261,16,Texas,Louisiana,Factory operatives
1930,193001,270436,100.95,1930002704361,31,45,221224508302,1,3,100.95,1,2,1,3,301,1,2,6,2,200,45,4500,45,4500,45,4500,1,,0,999,0,South Carolina,South Carolina,Not in labor force / missing
1930,193001,146993,100.95,1930001469931,22,29,119412909500,1,3,100.95,1,2,1,3,301,2,5,6,2,200,29,2900,40,4000,48,4800,1,,0,999,0,Missouri,Missouri,Not in labor force / missing
1930,193001,44741,100.95,1930000447411,31,13,35411309900,1,1,100.95,1,2,0,1,101,1,40,6,2,200,13,1300,13,1300,13,1300,1,,4,88,20,Illinois,Illinois,Clerks and salesmen
1930,193001,298964,100.95,1930002989641,31,51,246215117501,1,2,100.95,1,0,0,2,201,2,39,1,2,200,51,5100,51,5100,51,5100,1,,4,254,4,Virginia,Virginia,Truck drivers / delivery
1930,193001,143159,100.95,1930001431591,32,28,116612813301,1,3,100.95,1,1,0,3,301,1,15,6,2,200,28,2800,28,2800,28,2800,2,,4,999,0,Mississippi,Mississippi,Not in labor force / missing
1930,193001,78459,100.95,1930000784591,21,18,62611814101,1,2,100.95,1,0,0,2,201,2,37,1,2,200,18,1800,21,2100,18,1800,1,,4,999,0,,,Not in labor force / missing
1930,193001,101920,100.95,1930001019201,33,22,81622207900,1,2,100.95,1,0,0,2,201,2,19,1,2,200,22,2200,22,2200,22,2200,1,,4,999,0,Louisiana,Louisiana,Not in labor force / missing
1930,193001,269912,100.95,1930002699121,31,45,220814507501,1,2,100.95,1,0,0,2,201,2,26,1,2,200,45,4500,45,4500,45,4500,1,,4,999,0,South Carolina,South Carolina,Not in labor force / missing
1930,193001,43373,100.95,1930000433731,31,13,34311304501,1,2,100.95,1,0,0,2,201,2,26,1,2,200,13,1300,13,1300,13,1300,1,,4,999,0,Illinois,Illinois,Not in labor force / missing
1930,193001,43601,100.95,1930000436011,31,13,34421305100,1,3,100.95,3,0,0,12,1203,2,34,6,2,200,45,4500,45,4500,45,4500,1,,4,261,6,Illinois,South Carolina,Factory operatives
1930,193001,2225,100.95,1930000022251,32,1,1920106902,1,3,100.95,1,2,1,3,301,2,21,6,2,200,1,100,13,1300,1,100,1,,4,254,4,Alabama,Alabama,Truck drivers / delivery
1930,193001,42078,100.95,1930000420781,31,12,33221211701,1,3,100.95,2,2,0,12,1204,2,14,6,2,200,12,1200,12,1200,12,1200,2,,1,999,0,Georgia,Georgia,Not in labor force / missing
1930,193001,209175,100.95,1930002091751,31,37,169423708100,1,3,100.95,1,2,1,3,301,1,6,6,2,200,37,3700,13,1300,37,3700,2,,0,999,0,North Carolina,North Carolina,Not in labor force / missing
1930,193001,52370,100.95,1930000523701,21,17,41911703101,1,2,100.95,1,0,0,2,201,2,39,1,2,200,21,2100,21,2100,21,2100,1,,4,999,0,Kentucky,Massachusetts,Not in labor force / missing
1930,193001,267406,100.95,1930002674061,31,45,218614500700,1,3,100.95,1,2,1,3,301,2,13,6,2,200,45,4500,45,4500,45,4500,2,,4,999,0,South Carolina,South Carolina,Not in labor force / missing
1930,193001,4080,100.95,1930000040801,32,1,3820109100,1,1,100.95,1,0,0,1,101,2,32,5,2,200,1,100,1,100,1,100,1,,1,142,14,Alabama,Alabama,Hand loom / textile workers
1930,193001,257774,100.95,1930002577741,12,42,209414210102,1,1,100.95,1,0,0,1,101,1,41,1,2,200,13,1300,13,1300,13,1300,1,,4,96,25,Pennsylvania,Illinois,
1930,193001,268944,100.95,1930002689441,31,45,219924504500,1,2,100.95,1,0,0,2,201,2,30,1,2,200,45,4500,45,4500,45,4500,1,,4,999,0,South Carolina,South Carolina,Not in labor force / missing
1930,193001,129519,100.95,1930001295191,21,26,104122616301,1,2,100.95,1,0,0,2,201,2,24,1,2,200,28,2800,28,2800,28,2800,1,,4,999,0,,Mississippi,Not in labor force / missing
1930,193001,100486,100.95,1930001004861,33,22,80022207102,1,2,100.95,1,0,0,2,201,2,24,1,2,200,22,2200,22,2200,22,2200,1,,4,999,0,Louisiana,Louisiana,Not in labor force / missing
1930,193001,109011,100.95,1930001090111,31,24,87922403500,1,2,100.95,1,0,0,2,201,2,36,1,2,200,24,2400,24,2400,24,2400,1,,4,88,20,Maryland,Maryland,Clerks and salesmen
1930,193001,262413,100.95,1930002624131,12,42,214214210102,1,6,100.95,1,2,1,3,301,2,30,1,2,200,24,2400,24,2400,24,2400,1,,4,87,0,Pennsylvania,Maryland,
1930,193001,141229,100.95,1930001412291,32,28,115022806302,1,4,100.95,1,2,1,3,301,1,7,6,2,200,28,2800,28,2800,28,2800,2,,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1930,193001,141884,100.95,1930001418841,32,28,115612808300,1,1,100.95,1,0,0,1,101,1,30,1,2,200,28,2800,28,2800,28,2800,1,,4,1,9,Mississippi,Mississippi,Farm laborers
1930,193001,268185,100.95,1930002681851,31,45,219224502500,1,1,100.95,1,0,0,1,101,1,55,1,2,200,45,4500,45,4500,45,4500,1,,4,142,14,South Carolina,South Carolina,Hand loom / textile workers
1930,193001,142996,100.95,1930001429961,32,28,116422812302,1,9,100.95,1,2,1,3,301,1,4,6,2,200,28,2800,28,2800,28,2800,1,,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1930,193001,38764,100.95,1930000387641,31,12,30621200301,1,2,100.95,1,0,0,2,201,2,25,1,2,200,12,1200,12,1200,12,1200,1,,1,999,0,Georgia,Georgia,Not in labor force / missing
1930,193001,112623,100.95,1930001126231,11,25,90822501302,1,2,100.95,1,1,0,3,301,1,17,6,2,200,13,1300,13,1300,13,1300,2,,4,999,0,,Illinois,Not in labor force / missing
1930,193001,140600,100.95,1930001406001,32,28,114522804302,1,6,100.95,1,2,1,3,301,2,1,6,2,200,28,2800,28,2800,28,2800,1,,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1930,193001,49255,100.95,1930000492551,31,13,39221330500,1,10,100.95,1,2,1,3,301,1,1,6,2,200,13,1300,45,4500,37,3700,1,,0,999,0,Illinois,Illinois,Not in labor force / missing
1930,193001,144350,100.95,1930001443501,22,29,117422900701,1,1,100.95,1,0,0,1,101,2,55,5,2,200,29,2900,51,5100,51,5100,1,,1,87,20,Missouri,Missouri,
1930,193001,295733,100.95,1930002957331,31,51,243515101501,1,4,100.95,1,2,1,3,301,1,10,6,2,200,51,5100,51,5100,51,5100,2,,4,999,0,Virginia,Virginia,Not in labor force / missing
1930,193001,208752,100.95,1930002087521,31,37,169023706702,1,4,100.95,1,2,1,3,301,1,11,6,2,200,37,3700,37,3700,37,3700,2,,4,999,0,North Carolina,North Carolina,Not in labor force / missing
1930,193001,297730,100.95,1930002977301,31,51,245125112300,1,6,100.95,1,2,1,3,301,2,2,6,2,200,51,5100,51,5100,51,5100,1,,0,999,0,Virginia,Virginia,Not in labor force / missing
1930,193001,285464,100.95,1930002854641,33,48,234914820100,1,2,100.95,1,0,0,2,201,2,29,1,2,200,48,4800,48,4800,48,4800,1,,4,261,6,Texas,Texas,Factory operatives
1930,193001,129087,100.95,1930001290871,21,26,103812616300,1,4,100.95,2,0,0,12,1202,2,34,6,2,200,47,4700,47,4700,47,4700,1,,4,263,7,,Tennessee,Tailors and garment workers
1930,193001,100773,100.95,1930001007731,33,22,80412207101,1,8,100.95,3,0,0,12,1203,2,30,1,2,200,22,2200,22,2200,22,2200,1,,4,262,11,Louisiana,Louisiana,
1930,193001,139523,100.95,1930001395231,32,28,113712800101,1,2,100.95,1,0,0,2,201,2,50,1,2,200,28,2800,28,2800,28,2800,1,,4,2,4,Mississippi,Mississippi,Farm managers / overseers
1930,193001,140027,100.95,1930001400271,32,28,114112801701,1,1,100.95,1,0,0,1,101,1,44,1,2,200,28,2800,28,2800,28,2800,1,,4,142,9,Mississippi,Mississippi,Hand loom / textile workers
1930,193001,289766,100.95,1930002897661,33,48,238324837302,1,1,100.95,1,0,0,1,101,1,35,1,2,200,48,4800,48,4800,48,4800,1,,4,88,20,Texas,Texas,Clerks and salesmen
1930,193001,143810,100.95,1930001438101,32,28,117012814901,1,4,100.95,2,0,0,12,1203,1,28,6,2,200,28,2800,28,2800,28,2800,1,,4,73,33,Mississippi,Mississippi,
1930,193001,161615,100.95,1930001616151,12,34,131213400301,1,2,100.95,2,0,0,12,1202,1,51,2,2,200,51,5100,51,5100,51,5100,1,,4,199,24,New Jersey,Virginia,
1930,193001,278340,100.95,1930002783401,32,47,228214716500,1,2,100.95,1,0,0,2,201,2,38,1,2,200,47,4700,47,4700,47,4700,1,,4,87,15,Tennessee,Tennessee,
1930,193001,96061,100.95,1930000960611,32,21,76522113300,1,3,100.95,1,2,1,3,301,1,19,6,2,200,1,100,1,100,1,100,2,,4,999,0,Massachusetts,Alabama,Not in labor force / missing
1930,193001,5558,100.95,1930000055581,32,1,5010112302,1,3,100.95,1,2,1,3,301,1,6,6,2,200,1,100,1,100,1,100,2,,0,999,0,Alabama,Alabama,Not in labor force / missing
1930,193001,52605,100.95,1930000526051,21,17,42111703101,1,3,100.95,1,0,0,6,601,2,45,5,2,200,28,2800,28,2800,28,2800,1,,4,999,0,Kentucky,Mississippi,Not in labor force / missing
1930,193001,2385,100.95,1930000023851,32,1,2110107502,1,2,100.95,1,0,0,2,201,2,36,1,2,200,1,100,1,100,1,100,1,,4,999,0,Alabama,Alabama,Not in labor force / missing
1930,193001,109111,100.95,1930001091111,31,24,88012404501,1,3,100.95,1,2,1,3,301,2,9,6,2,200,24,2400,24,2400,24,2400,2,,0,999,0,Maryland,Maryland,Not in labor force / missing
1930,193001,10564,100.95,1930000105641,33,5,9120511902,1,2,100.95,1,0,0,2,201,2,50,1,2,200,5,500,13,1300,13,1300,1,,4,254,4,Arkansas,Arkansas,Truck drivers / delivery
1930,193001,48216,100.95,1930000482161,31,13,38321324901,1,5,100.95,1,2,1,3,301,1,10,6,2,200,13,1300,13,1300,13,1300,2,,4,999,0,Illinois,Illinois,Not in labor force / missing
1930,193001,123931,100.95,1930001239311,21,26,99612607500,1,2,100.95,1,0,0,2,201,2,26,1,2,200,37,3700,37,3700,37,3700,1,,4,999,0,,North Carolina,Not in labor force / missing
1930,193001,52414,100.95,1930000524141,21,17,41921703101,1,3,100.95,1,1,0,3,301,1,2,6,2,200,17,1700,200,20000,200,20000,1,,0,999,0,Kentucky,Kentucky,Not in labor force / missing
1930,193001,55593,100.95,1930000555931,21,17,45011703100,1,1,100.95,1,0,0,1,101,1,34,1,2,200,13,1300,13,1300,13,1300,1,,4,88,20,Kentucky,Illinois,Clerks and salesmen
1930,193001,105989,100.95,1930001059891,31,24,85012451000,1,1,100.95,1,0,0,1,101,2,55,5,2,200,51,5100,51,5100,51,5100,1,,4,254,4,Maryland,Virginia,Truck drivers / delivery
1930,193001,140039,100.95,1930001400391,32,28,114112801701,1,2,100.95,1,0,1,3,301,2,16,6,2,200,28,2800,28,2800,28,2800,2,,4,2,4,Mississippi,Mississippi,Farm managers / overseers
1930,193001,207909,100.95,1930002079091,31,37,168323704900,1,1,100.95,1,15,0,1,101,1,49,1,2,200,37,3700,37,3700,37,3700,1,,4,142,14,North Carolina,North Carolina,Hand loom / textile workers
1930,193001,211324,100.95,1930002113241,31,37,171323714700,1,5,100.95,1,2,1,3,301,2,1,6,2,200,37,3700,37,3700,37,3700,1,,0,999,0,North Carolina,North Carolina,Not in labor force / missing
1930,193001,193956,100.95,1930001939561,12,36,157013606101,1,3,100.95,1,2,1,3,301,1,5,6,2,200,36,3600,51,5100,36,3600,2,,0,999,0,New York,New York,Not in labor force / missing
1930,193001,43071,100.95,1930000430711,31,13,34021302701,1,9,100.95,2,0,0,11,1131,1,47,6,2,200,13,1300,13,1300,13,1300,1,,1,1,9,Illinois,Illinois,Farm laborers
1930,193001,286908,100.95,1930002869081,33,48,236124824500,1,5,100.95,1,0,0,10,1031,2,16,6,2,200,22,2200,22,2200,22,2200,2,,4,999,0,Texas,Louisiana,Not in labor force / missing
1930,193001,102310,100.95,1930001023101,33,22,82012209700,1,3,100.95,1,2,1,3,301,2,28,6,2,200,22,2200,22,2200,22,2200,1,,1,142,9,Louisiana,Louisiana,Hand loom / textile workers
1930,193001,193994,100.95,1930001939941,12,36,157023606101,1,6,100.95,3,0,0,12,1202,1,26,2,2,200,110,11000,110,11000,110,11000,1,,4,66,23,New York,,
1930,193001,218395,100.95,1930002183951,21,39,177413903501,1,7,100.95,2,6,0,12,1204,1,25,6,2,200,51,5100,51,5100,51,5100,1,,4,259,18,Ohio,Virginia,Other transport workers
1930,193001,140914,100.95,1930001409141,32,28,114812804902,1,8,100.95,1,6,3,9,901,2,3,6,2,200,28,2800,28,2800,28,2800,1,,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1930,193001,4543,100.95,1930000045431,32,1,4210109702,1,2,100.95,1,0,0,9,901,2,22,4,2,200,1,100,1,100,1,100,1,,4,261,6,Alabama,Alabama,Factory operatives
1930,193001,98295,100.95,1930000982951,33,22,78412200900,1,4,100.95,1,2,1,3,301,2,12,6,2,200,22,2200,22,2200,22,2200,2,,4,999,0,Louisiana,Louisiana,Not in labor force / missing
1930,193001,5729,100.95,1930000057291,32,1,5120112501,1,5,100.95,1,0,0,5,501,2,49,5,2,200,1,100,1,100,1,100,1,,4,263,6,Alabama,Alabama,Tailors and garment workers
1930,193001,7944,100.95,1930000079441,33,5,7020505302,1,1,100.95,1,0,0,1,101,1,52,1,2,200,5,500,13,1300,13,1300,1,,4,142,14,Arkansas,Arkansas,Hand loom / textile workers
1930,193001,5019,100.95,1930000050191,32,1,4610110700,1,3,100.95,1,1,0,3,301,1,15,6,2,200,1,100,1,100,1,100,2,,4,999,0,Alabama,Alabama,Not in labor force / missing
1930,193001,5647,100.95,1930000056471,32,1,5110112501,1,3,100.95,1,2,1,3,301,2,25,6,2,200,1,100,1,100,1,100,1,,4,211,27,Alabama,Alabama,Miners
1930,193001,47083,100.95,1930000470831,31,13,37321318501,1,5,100.95,1,2,1,3,301,1,15,6,2,200,13,1300,13,1300,45,4500,2,,4,999,0,Illinois,Illinois,Not in labor force / missing
1930,193001,295794,100.95,1930002957941,31,51,243525101501,1,1,100.95,1,0,0,1,101,1,64,1,2,200,51,5100,51,5100,51,5100,1,,4,142,14,Virginia,Virginia,Hand loom / textile workers
1930,193001,298849,100.95,1930002988491,31,51,246125117300,1,2,100.95,1,0,0,2,201,2,48,1,2,200,51,5100,51,5100,51,5100,1,,4,254,4,Virginia,Virginia,Truck drivers / delivery
1930,193001,299629,100.95,1930002996291,31,51,246815167000,1,3,100.95,1,2,1,3,301,1,15,6,2,200,51,5100,51,5100,37,3700,1,,4,999,0,Virginia,Virginia,Not in labor force / missing
1930,193001,94140,100.95,1930000941401,32,21,74912109502,4,1,100.95,1,0,0,12,1202,1,22,6,2,200,21,2100,21,2100,21,2100,1,,4,261,16,Massachusetts,Massachusetts,Factory operatives
1930,193001,235755,100.95,1930002357551,33,40,191614010101,1,5,100.95,1,3,0,9,901,2,11,6,2,200,40,4000,48,4800,22,2200,2,,4,999,0,Oklahoma,Oklahoma,Not in labor force / missing
1930,193001,274237,100.95,1930002742371,32,47,224624704701,1,1,100.95,1,0,0,1,101,1,64,1,2,200,47,4700,47,4700,47,4700,1,,1,142,14,Tennessee,Tennessee,Hand loom / textile workers
1930,193001,207331,100.95,1930002073311,31,37,167813702500,1,2,100.95,1,0,0,2,201,2,25,1,2,200,37,3700,37,3700,37,3700,1,,4,999,0,North Carolina,North Carolina,Not in labor force / missing
1930,193001,190386,100.95,1930001903861,12,36,154523606101,3,1,100.95,1,0,0,13,1301,1,28,2,2,200,260,26057,260,26057,260,26057,1,,4,94,23,New York,,
1930,193001,296874,100.95,1930002968741,31,51,244325106701,1,6,100.95,1,2,1,3,301,2,5,6,2,200,51,5100,51,5100,51,5100,1,,0,999,0,Virginia,Virginia,Not in labor force / missing
1930,193001,100825,100.95,1930001008251,33,22,80512207100,1,6,100.95,1,4,3,9,901,2,4,6,2,200,22,2200,22,2200,22,2200,1,,0,999,0,Louisiana,Louisiana,Not in labor force / missing
1930,193001,17837,100.95,1930000178371,42,6,14510603700,1,2,100.95,1,0,0,2,201,2,32,1,2,200,47,4700,47,4700,47,4700,1,,4,999,0,,Tennessee,Not in labor force / missing
1930,193001,297155,100.95,1930002971551,31,51,244615108302,1,1,100.95,1,0,0,1,101,1,37,1,2,200,51,5100,51,5100,51,5100,1,,4,142,14,Virginia,Virginia,Hand loom / textile workers
1930,193001,101563,100.95,1930001015631,33,22,81322207101,1,1,100.95,1,0,0,1,101,1,49,1,2,200,22,2200,22,2200,22,2200,1,,4,259,18,Louisiana,Louisiana,Other transport workers
1930,193001,275251,100.95,1930002752511,32,47,225514707502,1,2,100.95,1,0,0,2,201,2,27,1,2,200,47,4700,47,4700,47,4700,1,,4,999,0,Tennessee,Tennessee,Not in labor force / missing
1930,193001,288698,100.95,1930002886981,33,48,237524832101,1,5,100.95,1,2,1,3,301,2,16,6,2,200,48,4800,48,4800,48,4800,2,,4,999,0,Texas,Texas,Not in labor force / missing
1930,193001,141566,100.95,1930001415661,32,28,115322807500,1,3,100.95,2,0,0,12,1211,2,25,6,2,200,28,2800,28,2800,28,2800,1,,4,261,6,Mississippi,Mississippi,Factory operatives
1930,193001,48269,100.95,1930000482691,31,13,38411325101,1,1,100.95,1,0,0,1,101,1,35,1,2,200,13,1300,45,4500,11,1100,1,,1,1,9,Illinois,Illinois,Farm laborers
1930,193001,43476,100.95,1930000434761,31,13,34321305102,1,1,100.95,1,0,0,1,101,1,30,1,2,200,45,4500,45,4500,45,4500,1,,1,86,32,Illinois,South Carolina,
1930,193001,249462,100.95,1930002494621,12,42,202814204300,1,1,100.95,1,0,0,1,101,1,63,1,2,200,51,5100,51,5100,51,5100,1,,4,88,20,Pennsylvania,Virginia,Clerks and salesmen
1930,193001,4071,100.95,1930000040711,32,1,3820109100,1,1,100.95,1,0,0,1,101,1,47,1,2,200,1,100,1,100,1,100,1,,4,142,14,Alabama,Alabama,Hand loom / textile workers
1930,193001,269849,100.95,1930002698491,31,45,220724507501,1,6,100.95,1,2,1,3,301,2,0,6,2,200,45,4500,45,4500,45,4500,1,,0,999,0,South Carolina,South Carolina,Not in labor force / missing
1930,193001,37731,100.95,1930000377311,31,11,29721100100,1,5,100.95,4,0,0,12,1204,1,43,5,2,200,11,1100,51,5100,51,5100,1,,1,253,19,,District of Columbia,Teamsters / cart drivers
1930,193001,5328,100.95,1930000053281,32,1,4820111700,1,11,100.95,1,2,1,3,301,2,2,6,2,200,1,100,1,100,1,100,1,,0,999,0,Alabama,Alabama,Not in labor force / missing
1930,193001,76075,100.95,1930000760751,21,18,60721809702,1,5,100.95,1,2,1,3,301,1,2,6,2,200,18,1800,47,4700,47,4700,1,,0,999,0,,,Not in labor force / missing
1930,193001,279914,100.95,1930002799141,33,48,229724802900,1,5,100.95,1,4,3,10,1031,2,8,6,2,200,48,4800,48,4800,48,4800,2,,0,999,0,Texas,Texas,Not in labor force / missing
1930,193001,40120,100.95,1930000401201,31,12,31721205101,1,2,100.95,2,0,0,12,1202,2,20,2,2,200,12,1200,12,1200,12,1200,1,,1,999,0,Georgia,Georgia,Not in labor force / missing
1930,193001,308215,100.95,1930003082151,31,54,254415404700,1,6,100.95,1,2,1,3,301,1,1,6,2,200,54,5400,37,3700,51,5100,1,,0,999,0,,,Not in labor force / missing
1930,193001,143727,100.95,1930001437271,32,28,116922814902,1,2,100.95,1,0,0,2,201,2,35,1,2,200,28,2800,28,2800,28,2800,1,,4,2,4,Mississippi,Mississippi,Farm managers / overseers
1930,193001,6111,100.95,1930000061111,41,4,5520400301,1,2,100.95,1,0,0,2,201,2,25,1,2,200,200,20000,200,20000,200,20000,1,,4,999,0,,,Not in labor force / missing
